Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Orbit Uncertainity,Minimum Orbit Intersection,Orbital Period,Hazardous
2162361,20.2,0.2424124811,0.5420507863,14.0232085356,0,.0236921,300.3761626076436,True
2376848,19.4,0.3503926411,0.7835017643,17.2935660116,0,.0820877,315.292486157051,False
3605257,29.0,0.0042126461,0.0094197631,12.7072897844,6,.000894305,737.5291713315165,False
3654067,19.3,0.3669061375,0.8204270649,14.4066635971,0,.133154,568.3714182528106,False
3669253,18.9,0.4411182,0.9863702813,14.0542849265,1,.00780919,286.6550638939651,True
2479345,19.3,0.3669061375,0.8204270649,14.4066611825,0,.132537,568.3350563929055,False
3683466,22.2,0.096506147,0.2157943048,2.6642606581,1,.0963895,611.9444289166786,False
3672672,22.8,0.0732073989,0.1636967205,19.1664949938,6,.0113686,1372.140798652549,False
3541502,20.7,0.1925550782,0.4305662442,7.1259087852,0,.0914183,493.0835066331335,False
3655449,19.6,0.3195618867,0.7145621017,16.6250399704,0,.136764,598.951329916599,False
3655559,23.9,0.04411182,0.0986370281,7.5590360073,8,.050852,493.6974858799198,False
3674619,21.3,0.1460679643,0.3266178974,19.4989708294,7,.0182031,1192.296043921183,True
3471589,23.4,0.0555334912,0.1241766613,15.7284968271,0,.0123069,255.6845480370066,False
3772761,26.345,0.0143072108,0.031991896,10.5783584997,5,.00154304,1060.246747354419,False
2041429,20.6,0.2016299194,0.4508582062,14.2400713735,0,.0108978,734.0538780616956,True
2391033,19.1,0.4023045798,0.8995803882,3.651158373,0,.193627,1124.403341852016,False
3092110,19.8,0.2914439045,0.6516883822,8.0453686149,0,.104527,618.9803182538711,False
3555152,24.7,0.0305179233,0.0682401509,6.1976648986,3,.00113902,347.1100928259351,False
3605944,24.1,0.040230458,0.0899580388,14.0985463255,7,.0173673,352.6510221070775,False
3673825,26.0,0.0167708462,0.0375007522,5.0322205989,6,.0190403,393.2583898581927,False
3673913,24.0,0.0421264611,0.0941976306,11.5734557047,8,.0616211,485.5600046396129,False
3673915,27.1,0.0101054342,0.0225964377,16.2012506742,8,.000985939,484.9313500902769,False
3348144,23.9,0.04411182,0.0986370281,13.8649721256,1,.0453154,333.0550192934602,False
3770329,25.8,0.0183888672,0.0411187571,9.164753928,7,.0129627,535.6367120089709,False
3674023,23.8,0.046190746,0.1032856481,13.0742775589,8,.0761115,797.3483777485914,False
2417419,20.9,0.1756123185,0.3926810818,14.9968201603,0,.0482532,479.581888924124,True
3092339,22.4,0.0880146521,0.1968067451,15.2240788945,0,.032103,336.8342475542343,False
3612168,23.9,0.04411182,0.0986370281,11.7086406038,7,.0226563,706.1536472461027,False
3700064,19.4,0.3503926411,0.7835017643,16.261563013,3,.291601,843.6907593334261,False
3758845,25.1,0.0253837029,0.0567596853,14.4953305775,7,.0392999,754.7212482787439,False
3766185,20.4,0.2210828104,0.4943561926,25.8273211212,5,.0345777,1030.089143602371,True
3680281,25.967,0.0170276603,0.0380750059,13.8853850996,9,.00310785,1166.861274653891,False
3514799,21.6,0.1272198785,0.2844722965,14.6184292409,1,.034798,495.597820944911,True
3532366,23.6,0.0506471459,0.1132504611,12.0629197281,6,.095708,361.1929972657614,False
3678250,20.8,0.1838886721,0.411187571,7.8370369522,5,.172107,1289.854135103316,False
3780807,22.758,0.0746371378,0.1668937138,8.1481225017,7,.0142626,547.8914576166085,False
2004581,20.7,0.1925550782,0.4305662442,7.3149640896,0,.00343534,377.618174252891,True
2275792,18.4,0.5553349116,1.2417666126,15.1661184986,0,.347427,689.4548524746638,False
2419922,17.7,0.7665755735,1.7141150923,27.3716427765,0,.0896879,1361.828880961936,False
3654336,20.1,0.2538370294,0.5675968529,21.282464738,3,.279136,479.6355722431564,False
3655365,25.4,0.022108281,0.0494356193,4.6068067276,5,.0334638,352.3446883711152,False
3766966,24.1,0.040230458,0.0899580388,11.4976460297,1,.00702408,373.7391699479398,False
2420286,18.8,0.4619074603,1.0328564805,18.6302276557,0,.301821,1137.125859305466,False
3054373,25.3,0.0231502122,0.0517654482,17.0539536922,1,.004122,303.0565212541895,False
3274304,22.2,0.096506147,0.2157943048,10.7765488539,0,.0696479,546.4414963367311,False
3445543,22.7,0.0766575574,0.1714115092,17.1012033722,1,.103487,312.5415075773014,False
3596845,21.3,0.1460679643,0.3266178974,22.1482795038,1,.00331604,1017.842906997567,True
3607823,24.4,0.0350392641,0.0783501764,18.1259284149,7,.0731904,248.5449486097718,False
3634612,28.0,0.0066765941,0.0149293183,13.9736529002,3,.0103258,393.6426461679126,False
3654342,26.0,0.0167708462,0.0375007522,19.3150933225,8,.0049984,317.9000026759302,False
3672964,20.1,0.2538370294,0.5675968529,3.9260241333,2,.286361,1202.396352085698,False
3684354,23.4,0.0555334912,0.1241766613,3.1008653338,9,.236814,1142.705333419123,False
3703001,22.6,0.0802703167,0.1794898848,10.4536653607,9,.184701,845.7077318886471,False
2054509,22.7,0.0766575574,0.1714115092,21.6037494491,0,.00276915,365.2798439455958,False
2407324,20.7,0.1925550782,0.4305662442,22.6457612379,0,.111432,750.9627593594918,False
3581556,22.8,0.0732073989,0.1636967205,21.8231239997,7,.116103,287.9919656315915,False
3667048,27.1,0.0101054342,0.0225964377,4.5862533024,6,7.81154E-5,288.2827232870458,False
3681005,24.5,0.0334622374,0.0748238376,7.6473387048,9,.11024,1278.00148858667,False
3687133,22.4,0.0880146521,0.1968067451,3.7087340015,8,.246352,1145.313627814642,False
3690052,24.1,0.040230458,0.0899580388,3.9108073803,8,.17474,1114.179180196445,False
3328632,21.2,0.1529519353,0.3420109247,13.7308000934,0,.194349,323.6132503810625,False
3601574,26.5,0.0133215567,0.0297879063,16.2010284459,8,.0487075,360.4203287229523,False
3653472,21.8,0.1160259082,0.2594418179,8.1034306326,4,.192926,430.3035337623271,False
3177204,21.0,0.1677084622,0.3750075218,21.860944078,1,.0475717,746.8260322305915,True
3684347,24.4,0.0350392641,0.0783501764,4.0004309817,8,.154503,734.0899117003123,False
3014110,21.3,0.1460679643,0.3266178974,20.0437974815,0,.0203437,449.2757792472263,True
3289739,22.6,0.0802703167,0.1794898848,17.4631677047,8,.0484072,300.4210544615703,False
3666542,27.0,0.0105816886,0.023661375,4.8666764654,7,.00821746,328.0764721385263,False
3680269,23.5,0.0530340723,0.1185877909,3.8530096864,4,.115717,569.0253548852534,False
3683471,24.9,0.0278326768,0.0622357573,6.0631773829,6,.0690275,1240.493449111554,False
3686148,20.5,0.2111324448,0.4721064988,11.265969647,4,.376163,1225.368925135902,False
3685819,27.3,0.0092162655,0.0206081961,7.4115975695,7,.006375,559.2810109020454,False
3682531,23.0,0.0667659413,0.1492931834,3.7194244299,6,.176476,982.4222242609992,False
3689270,23.7,0.0483676488,0.1081533507,9.526125188,6,.0457567,1399.565656218872,False
3689272,26.0,0.0167708462,0.0375007522,7.7840346418,8,.0263512,1503.901620909143,False
3690058,25.3,0.0231502122,0.0517654482,6.4201770471,8,.095969,1449.839167233479,False
3720875,22.0,0.1058168859,0.2366137501,16.9882472259,9,.257938,445.1966702957214,False
2446833,21.0,0.1677084622,0.3750075218,22.7824900135,0,.0667814,394.199536446766,False
3674684,21.8,0.1160259082,0.2594418179,6.9381505535,5,.0919256,1255.113437519809,False
3675259,20.7,0.1925550782,0.4305662442,15.4518898472,6,.160538,1708.183983468531,False
3685814,23.7,0.0483676488,0.1081533507,3.8375279608,4,.0966552,513.866950631076,False
3689180,25.3,0.0231502122,0.0517654482,10.8277195809,8,.0345868,506.3100330602867,False
3691354,25.5,0.0211132445,0.0472106499,4.1730233673,7,.0641647,439.612140441431,False
3647735,24.2,0.0384197891,0.0859092601,21.4031100838,8,.0732501,383.3153304334066,False
3771639,23.578,0.0511628792,0.1144036758,25.0808273582,5,.00162972,794.1066607760029,False
3689342,25.5,0.0211132445,0.0472106499,7.1912821661,8,.0622458,818.1050669586393,False
3689179,26.4,0.0139493823,0.0311917671,7.5274780808,8,.0271029,1379.696490472523,False
3690384,27.2,0.0096506147,0.0215794305,8.8098391766,7,.0102418,1218.437391046821,False
3690684,26.3,0.0146067964,0.0326617897,12.2126017396,7,.000754137,1317.966073452906,False
2024443,16.4,1.3949382293,3.1191767052,28.8030595848,0,.151517,1282.048768739011,False
2175114,16.6,1.2721987854,2.844722965,13.4146976104,0,.0599394,1232.803268934583,False
2409836,18.1,0.6376097899,1.4257388333,25.7108358499,0,.0311731,975.4021403067627,True
2414960,20.0,0.2658,0.5943468684,13.0480392333,0,.157236,744.4818118094945,False
2416801,19.6,0.3195618867,0.7145621017,15.0537301836,0,.00644692,476.4111917897321,True
3117468,22.5,0.0840533402,0.1879489824,14.4036774959,1,.0413485,358.9328872268388,False
3429821,25.1,0.0253837029,0.0567596853,26.770919244,7,.0120203,359.7962175422666,False
3767264,27.3,0.0092162655,0.0206081961,9.8004999675,5,.0015645,341.5074469950701,False
3772759,28.15,0.0062309602,0.0139328506,8.6262978109,4,4.42295E-5,383.6026380708879,False
3689351,22.4,0.0880146521,0.1968067451,17.5064682501,7,.0600631,1501.450276364234,False
3693237,23.7,0.0483676488,0.1081533507,17.5535682163,8,.015639,984.465550014073,False
3693238,24.5,0.0334622374,0.0748238376,6.5415249217,7,.0363741,1265.254121310277,False
3694528,25.5,0.0211132445,0.0472106499,7.6572039071,9,.0359231,884.4698321236567,False
2085770,20.5,0.2111324448,0.4721064988,16.7228422106,0,.0828979,364.5691188866466,False
2163683,19.0,0.4212646106,0.9419763057,21.4249973784,0,.0201161,723.2615072603235,True
2405562,18.1,0.6376097899,1.4257388333,3.5210490801,0,.248436,1626.174978144584,False
3508162,20.2,0.2424124811,0.5420507863,23.569716359,0,.259792,1768.544786896633,False
3653068,22.7,0.0766575574,0.1714115092,5.9325676426,2,.0225892,379.1601988695417,False
3674335,21.4,0.1394938229,0.3119176705,7.8874296581,4,.0299252,585.9218598161483,True
2471984,22.7,0.0766575574,0.1714115092,5.9325392472,2,.0235041,379.6993173027626,False
3760627,29.1,0.0040230458,0.0089958039,14.4994347054,7,.00130525,715.6122280292383,False
3689357,22.0,0.1058168859,0.2366137501,9.8216500929,2,.250547,560.9088613485159,False
3691088,24.5,0.0334622374,0.0748238376,6.316478287,7,.0804551,856.8701642279217,False
3693774,24.8,0.0291443905,0.0651688382,7.3280129366,7,.0218795,1376.827217598576,False
3694458,26.3,0.0146067964,0.0326617897,12.7730597396,9,.0244183,988.88825894999,False
3413261,24.4,0.0350392641,0.0783501764,15.6256321918,5,.00345873,353.8730170118091,False
3550041,23.1,0.063760979,0.1425738833,15.7863602416,5,.0192204,1442.9407686729,False
3689343,21.4,0.1394938229,0.3119176705,7.4754525905,5,.23893,1571.478442924338,False
3761030,24.0,0.0421264611,0.0941976306,12.9176068868,7,.0264789,723.6907280250618,False
3565395,23.1,0.063760979,0.1425738833,12.6506242654,0,.199083,547.7475342927005,False
3693239,26.0,0.0167708462,0.0375007522,10.6751597227,8,.00612645,718.6500905312944,False
3694125,24.9,0.0278326768,0.0622357573,12.2194687449,8,.0200928,1438.604479895368,False
3695736,25.8,0.0183888672,0.0411187571,13.1717402322,8,.0229831,1008.286630210123,False
2413260,19.4,0.3503926411,0.7835017643,19.2944254441,0,.0249707,249.9715939983711,True
3605006,25.3,0.0231502122,0.0517654482,12.8723210639,6,.0199428,358.5334371483454,False
3687148,22.3,0.0921626549,0.2060819612,6.4040984479,0,.0246823,857.3467451770045,False
3693268,26.2,0.0152951935,0.0342010925,5.7127499444,7,.020457,770.4526395727966,False
3694529,24.5,0.0334622374,0.0748238376,3.9097195098,5,.00122879,310.4572793716086,False
3695294,27.1,0.0101054342,0.0225964377,6.2042915141,7,.0134611,462.8517547235941,False
3695411,24.8,0.0291443905,0.0651688382,13.9342554912,6,.000330703,470.9606254692622,False
3699445,22.2,0.096506147,0.2157943048,8.7261384735,6,.039454,889.5217061825498,False
3774725,23.733,0.0476381598,0.1065221636,17.6019301164,7,.0655861,398.3395512597297,False
3694048,23.4,0.0555334912,0.1241766613,11.6067601012,8,.0292614,648.4231673534127,False
3702316,20.0,0.2658,0.5943468684,11.5801284285,6,.421905,1328.830885683222,False
3713934,23.6,0.0506471459,0.1132504611,13.4769882003,8,.18158,563.8444162449889,False
2374158,18.8,0.4619074603,1.0328564805,28.3112101666,0,.0181583,520.533755783069,True
3143121,21.8,0.1160259082,0.2594418179,15.5840373831,1,.130683,315.0098306891543,False
3407480,23.2,0.0608912622,0.1361570015,12.5530159595,6,.00376648,504.5951444671718,False
3432642,20.7,0.1925550782,0.4305662442,24.3397388206,1,.0787175,269.9744034889082,False
3445070,21.8,0.1160259082,0.2594418179,24.0184255891,2,.00410662,331.2799107021975,True
3552575,22.8,0.0732073989,0.1636967205,12.3388818805,2,.114154,369.965410677445,False
3767151,25.2,0.0242412481,0.0542050786,5.2241372324,5,.0098469,355.4281415472465,False
3763937,27.0,0.0105816886,0.023661375,16.2634763418,4,.00601808,741.2042548276897,False
3694784,24.2,0.0384197891,0.0859092601,10.0099050334,8,.0459507,910.7806434259635,False
3695414,21.7,0.1214940408,0.2716689341,10.7064903203,7,.370872,879.9576930981893,False
3696403,27.1,0.0101054342,0.0225964377,14.6458756264,7,.00179864,1309.438068044439,False
3697801,27.4,0.0088014652,0.0196806745,8.7837909771,8,.0118176,531.5055560377775,False
3699887,20.8,0.1838886721,0.411187571,4.9444912916,6,.27424,1485.929338163802,False
3702322,22.1,0.1010543415,0.2259643771,13.5740697224,8,.0559447,1039.977819594738,False
2406213,20.3,0.2315021222,0.5176544822,9.5892172408,0,.0132196,969.7525373460825,True
2418797,19.5,0.3346223745,0.7482383761,14.1182728683,0,.210339,314.9989603002913,False
3042555,29.0,0.0042126461,0.0094197631,4.535660104,6,.00370092,320.8955789805467,False
3063058,22.2,0.096506147,0.2157943048,13.7712239685,1,.00293641,301.3571102858747,True
3620670,22.0,0.1058168859,0.2366137501,11.1711197395,1,.0479033,248.4933125101232,False
3672669,20.3,0.2315021222,0.5176544822,12.193045044,0,.00185561,690.4939121499382,True
3690050,20.9,0.1756123185,0.3926810818,3.0431044881,4,.238887,931.9586860743275,False
3759000,23.0,0.0667659413,0.1492931834,20.5609456491,6,.0439429,266.9993691112638,False
3696195,24.3,0.0366906138,0.0820427065,8.0733191073,7,.0403686,1312.862795789831,False
3697566,24.2,0.0384197891,0.0859092601,18.3596238642,8,.0797304,1416.325477165552,False
3698846,23.8,0.046190746,0.1032856481,11.4557793121,8,.105579,501.5640051591473,False
3699446,27.3,0.0092162655,0.0206081961,12.408772806,7,.00257013,1217.706189998592,False
2137099,18.2,0.6089126221,1.3615700154,16.5950144839,0,.388359,421.3983186368112,False
2393908,17.5,0.8405334021,1.8794898244,29.5569431318,0,.0804142,828.5056832447143,False
3124996,20.3,0.2315021222,0.5176544822,16.3060838197,1,.0196539,246.8431150048927,True
3291170,20.4,0.2210828104,0.4943561926,4.5761333657,0,.181508,1644.774307904256,False
3514891,22.1,0.1010543415,0.2259643771,23.039026752,1,.095436,302.6094840051001,False
3553584,25.1,0.0253837029,0.0567596853,28.8055720702,7,.000703045,717.0841256274737,False
3663258,27.0,0.0105816886,0.023661375,15.740756287,6,.00868037,327.0955353193154,False
3679434,20.7,0.1925550782,0.4305662442,23.7420261984,3,.132288,759.9062302673102,False
3715095,21.6,0.1272198785,0.2844722965,13.0635493918,7,.207468,753.015312383613,False
3715994,25.5,0.0211132445,0.0472106499,10.6606125437,7,.0289102,297.6076444853414,False
3734189,20.6,0.2016299194,0.4508582062,25.2998669331,2,.044003,339.3518746437779,True
3736497,25.0,0.02658,0.0594346868,11.1470262078,1,.00227198,360.2532151056342,False
3698476,24.8,0.0291443905,0.0651688382,7.5694464392,8,.0400544,1421.9897336133,False
3699481,24.8,0.0291443905,0.0651688382,11.0660133998,9,.00322592,579.7270520847442,False
2004183,14.4,3.5039264111,7.8350176433,29.7156297533,0,.0282524,1019.351900850835,True
2410195,18.4,0.5553349116,1.2417666126,3.5527425003,0,.230771,1264.621622073367,False
2418846,21.3,0.1460679643,0.3266178974,9.4226845267,0,.151332,738.1682877582584,False
3174207,19.3,0.3669061375,0.8204270649,12.7503134497,0,.191221,813.9668987129779,False
3699890,18.8,0.4619074603,1.0328564805,8.2684730957,4,.238911,1609.262311038533,False
2468462,19.2,0.3841978911,0.8590926012,12.7503006583,0,.19132,813.9648525573359,False
3726012,28.8,0.0046190746,0.0103285648,2.989975351,5,.00430251,396.7967023382681,False
3655565,20.9,0.1756123185,0.3926810818,17.8272742526,8,.111518,336.9706276906112,False
3701707,25.3,0.0231502122,0.0517654482,7.0544138604,8,.0410618,928.4998625645576,False
3702917,27.5,0.008405334,0.0187948982,6.4237878752,8,.00582799,612.2794896396684,False
3703243,23.6,0.0506471459,0.1132504611,11.7541238395,8,.0191487,563.9754759023119,False
2302169,19.9,0.2783267681,0.6223575734,19.5219803182,0,.026816,259.7797441108315,True
2417217,19.6,0.3195618867,0.7145621017,13.4659080184,1,.0293369,219.011737927579,True
3441023,23.4,0.0555334912,0.1241766613,7.8948641646,1,.201877,544.0697901617758,False
3655869,27.5,0.008405334,0.0187948982,9.0567238805,6,.00196446,388.3742668083705,False
3696450,20.5,0.2111324448,0.4721064988,13.0704508158,3,.0610687,564.2679319356148,False
3703314,21.5,0.1332155667,0.2978790628,10.7719385015,2,.0390347,315.4530919998261,True
3766069,27.2,0.0096506147,0.0215794305,14.891291499,6,.0141536,379.2440732608088,False
3592017,23.8,0.046190746,0.1032856481,14.720137616,6,.0724903,1079.287630097962,False
2007889,15.2,2.424124811,5.4205078634,23.5171957167,0,.153116,517.5058422317659,False
2415949,19.3,0.3669061375,0.8204270649,16.7118199465,0,.0589887,297.2394010603352,False
3621604,23.0,0.0667659413,0.1492931834,9.2736717769,0,.0338425,241.5900582345487,False
3753692,25.3,0.0231502122,0.0517654482,11.6858118536,7,.034095,358.9974590576151,False
3699888,20.8,0.1838886721,0.411187571,9.7860477957,2,.305426,772.3907680287921,False
3673545,21.5,0.1332155667,0.2978790628,13.0572832866,4,.0728584,518.0700374525765,False
3703779,24.2,0.0384197891,0.0859092601,4.4425400287,8,.186384,1360.646433432662,False
2343098,18.7,0.4836764882,1.0815335068,12.7367805001,0,.19576,749.640950951692,False
3485969,27.0,0.0105816886,0.023661375,3.8647731383,6,.0219832,454.430843423104,False
3545630,25.9,0.0175612318,0.0392681082,12.2993879144,7,.0145853,348.0864027805326,False
3595776,22.2,0.096506147,0.2157943048,10.8172111645,6,.24868,556.2601240123006,False
3623682,26.5,0.0133215567,0.0297879063,11.6054209063,7,.0200872,361.342061746365,False
3735993,25.0,0.02658,0.0594346868,6.7118856045,6,.0694364,387.1949597640119,False
3758846,23.2,0.0608912622,0.1361570015,3.9544993343,6,.0157008,747.6138781801071,False
3705047,23.4,0.0555334912,0.1241766613,12.9486264717,8,.188081,653.4344212532443,False
2416224,18.0,0.6676594135,1.4929318344,11.4603977997,0,.31827,875.3173739920014,False
2437905,19.8,0.2914439045,0.6516883822,15.0530068712,0,.00208787,1185.814472961049,True
3177202,25.7,0.0192555078,0.0430566244,16.470870034,5,2.06111E-6,270.2466877514277,False
3370021,22.2,0.096506147,0.2157943048,6.5954029877,0,.0245325,326.6615493870136,True
3545973,27.9,0.0069912523,0.0156329154,7.8671243869,7,.00198414,466.1668986564298,False
3704156,26.3,0.0146067964,0.0326617897,3.5449268273,0,.0631007,732.0887688350878,False
3623998,22.5,0.0840533402,0.1879489824,15.5096540695,8,.150977,357.83792169237,False
3674937,23.2,0.0608912622,0.1361570015,4.0083091079,3,.0590061,440.931357788948,False
3695838,18.8,0.4619074603,1.0328564805,27.0241726729,3,.13879,1380.45803796596,False
3703545,22.3,0.0921626549,0.2060819612,11.5026968591,3,.0661538,305.2213719357146,False
3704154,27.6,0.0080270317,0.0179489885,7.7139773417,7,.00373844,718.9942241512243,False
3704158,23.6,0.0506471459,0.1132504611,8.3542737055,6,.00508091,1429.199781125542,False
3707693,24.4,0.0350392641,0.0783501764,13.6387723334,7,.0355621,434.214619620048,False
3707694,21.0,0.1677084622,0.3750075218,28.5217152637,7,.0152314,1331.353323635149,True
3703073,21.5,0.1332155667,0.2978790628,8.944859727,2,.0379894,237.1065754690416,True
3761350,25.1,0.0253837029,0.0567596853,16.3413417864,6,.0490349,703.9737055837442,False
3690055,23.8,0.046190746,0.1032856481,6.6596749879,9,.0500115,478.1378087492993,False
2429584,19.9,0.2783267681,0.6223575734,13.9994221361,0,.00296999,1442.454998166403,True
3365921,21.7,0.1214940408,0.2716689341,28.5473164827,1,.097433,260.7456922264771,False
3605727,23.3,0.058150704,0.130028927,6.2327762447,6,.0851895,561.1114690955804,False
3619461,25.5,0.0211132445,0.0472106499,5.1851844395,6,.0185856,357.3308459663719,False
3656926,25.0,0.02658,0.0594346868,6.6580757274,6,.00325156,357.1644082530961,False
3755345,21.5,0.1332155667,0.2978790628,19.7398859325,2,.0266238,385.9737234794006,True
3711168,20.8,0.1838886721,0.411187571,23.4268381918,5,.0587049,1541.519820237548,False
3709401,23.1,0.063760979,0.1425738833,4.8600776011,7,.1629,1387.798945267873,False
3709604,22.8,0.0732073989,0.1636967205,2.2808146296,8,.314368,1559.391079467313,False
2004769,16.9,1.1080388213,2.4776501261,14.0157361341,0,.0203525,400.4802264087043,True
2311554,18.7,0.4836764882,1.0815335068,13.7811341264,0,.0716163,271.2153344392641,False
3562830,24.3,0.0366906138,0.0820427065,5.9400554326,1,.00347209,295.8544970740713,False
3672899,21.6,0.1272198785,0.2844722965,12.7473167015,2,.0409175,369.3552544889754,True
3709715,25.4,0.022108281,0.0494356193,14.5145673797,7,9.30055E-5,228.8016121087175,False
3709961,25.5,0.0211132445,0.0472106499,7.9850511343,7,.023429,668.5105276745645,False
2468910,21.5,0.1332155667,0.2978790628,12.747290977,1,.0409294,369.3476316941474,True
3703888,23.7,0.0483676488,0.1081533507,3.7984320417,6,.166206,1074.17742668752,False
3710227,23.6,0.0506471459,0.1132504611,24.299268191,8,.0697064,428.8748329326071,False
3711170,26.1,0.0160160338,0.0358129403,7.5191851299,7,.00937559,966.1202394685121,False
3715405,24.5,0.0334622374,0.0748238376,17.0457336107,9,.042514,442.2709600336084,False
3713267,21.8,0.1160259082,0.2594418179,6.9786672124,7,.202646,1748.239458476934,False
3293790,25.6,0.0201629919,0.0450858206,16.4393651419,5,.0193647,274.9075016586434,False
3371135,23.4,0.0555334912,0.1241766613,7.7958000506,1,.0916251,1451.645483309709,False
3601673,29.2,0.0038419789,0.008590926,10.1818442209,6,.00298952,278.1179931044737,False
3648643,24.5,0.0334622374,0.0748238376,12.9975781815,7,.0157152,410.5390444988166,False
3703537,23.5,0.0530340723,0.1185877909,7.216293045,5,5.25386E-5,936.2190011701654,False
3709959,22.3,0.0921626549,0.2060819612,10.4262104414,3,.137791,381.5669727997438,False
3709926,26.4,0.0139493823,0.0311917671,8.5210013203,7,.00636289,958.276092478975,False
3710218,25.7,0.0192555078,0.0430566244,13.5974717824,7,.00258718,758.0659490479211,False
3710216,27.2,0.0096506147,0.0215794305,9.4239952692,7,.0198684,476.2401805113076,False
3710217,24.0,0.0421264611,0.0941976306,14.7923046409,7,.0113128,353.9806654308964,False
3713303,20.2,0.2424124811,0.5420507863,24.1579453996,2,.120911,670.5789407538757,False
3404492,25.6,0.0201629919,0.0450858206,13.0504851963,6,.0876932,845.4134346400167,False
2422638,21.2,0.1529519353,0.3420109247,13.8693076684,0,.0556687,450.1048423228413,False
3468430,19.5,0.3346223745,0.7482383761,16.2562688073,2,.0575213,268.6306289065616,False
3712031,24.4,0.0350392641,0.0783501764,11.5399318021,7,.0358239,353.3037379937143,False
3753079,26.1,0.0160160338,0.0358129403,21.886247754,7,.019812,309.9845639489179,False
3718391,21.0,0.1677084622,0.3750075218,5.8530474368,4,.149978,938.3023354955247,False
3713008,25.8,0.0183888672,0.0411187571,10.6104166555,7,.00450357,804.248208649029,False
3076622,23.0,0.0667659413,0.1492931834,8.6066274331,5,.0986353,635.3300119655448,False
3512278,26.6,0.0127219879,0.0284472297,19.8715213634,6,.000820582,359.564574137851,False
3709958,21.0,0.1677084622,0.3750075218,20.3483000876,7,.0786573,1037.762588263478,False
3712627,25.6,0.0201629919,0.0450858206,8.6082771797,7,.0145225,548.485796996617,False
3727337,18.4,0.5553349116,1.2417666126,26.5373548265,4,.105069,1139.411842865285,False
3715513,21.1,0.160160338,0.358129403,0.3355041122,2,.248193,699.4569333823478,False
3712471,24.3,0.0366906138,0.0820427065,6.7760768921,7,.0714222,800.3754649215786,False
3713005,22.5,0.0840533402,0.1879489824,36.7700009604,9,.00621997,1057.879679439537,False
3714120,26.2,0.0152951935,0.0342010925,4.9191867783,8,.0627315,745.7111730598608,False
2451370,21.5,0.1332155667,0.2978790628,5.5771536369,0,.0377422,472.7990595970923,True
3273782,23.8,0.046190746,0.1032856481,12.0762225495,0,.052677,243.4240059087946,False
3445544,24.6,0.0319561887,0.0714562102,14.3328200714,7,.0659485,308.0415608320432,False
3633046,24.6,0.0319561887,0.0714562102,16.647609139,6,.073634,704.6417305957302,False
3712944,26.8,0.0116025908,0.0259441818,14.2004105579,8,.000957201,539.8942379867179,False
3713306,25.6,0.0201629919,0.0450858206,3.0785198507,6,.0743927,501.5019705035839,False
3714179,24.9,0.0278326768,0.0622357573,12.1680696274,8,.0363626,400.0613053014069,False
3714452,20.6,0.2016299194,0.4508582062,14.4249271408,3,.0281473,291.6798430372066,True
3752572,27.6,0.0080270317,0.0179489885,5.3663961551,6,.000161065,372.5314848153116,False
3765641,21.5,0.1332155667,0.2978790628,26.857521159,7,.120888,459.0285626976867,False
2483656,23.8,0.046190746,0.1032856481,12.0761852415,0,.0515902,243.4139883487221,False
3714182,25.5,0.0211132445,0.0472106499,15.331920032,8,.0419982,679.865274433825,False
3457846,25.0,0.02658,0.0594346868,8.8143463662,6,.0164566,316.0554555012047,False
3607531,21.3,0.1460679643,0.3266178974,7.60879409,2,.160533,558.77165547596,False
3712665,24.0,0.0421264611,0.0941976306,6.614848155,4,.0109591,440.0291283039898,False
3715693,23.8,0.046190746,0.1032856481,11.0558162045,7,.08423,544.3499612936251,False
3750676,28.1,0.0063760979,0.0142573883,5.2112106515,5,.0208596,358.6123046016307,False
3717051,27.1,0.0101054342,0.0225964377,8.8084108336,9,.0314576,1272.180034783378,False
2235756,18.7,0.4836764882,1.0815335068,20.402550409,0,.0355664,440.7016700008738,True
2308635,21.9,0.1108038821,0.2477650126,22.0874904966,0,.00047866,454.6262408929069,True
3560920,21.0,0.1677084622,0.3750075218,21.8081015592,7,.0818263,721.7186388448574,False
3667121,22.4,0.0880146521,0.1968067451,16.5034821999,2,.246623,374.3798272328007,False
3713935,22.2,0.096506147,0.2157943048,23.3010392867,7,.0219802,523.1571792263001,False
3751828,24.8,0.0291443905,0.0651688382,18.2885059827,7,.0187724,382.3189765333383,False
3341510,27.2,0.0096506147,0.0215794305,6.3629908903,6,.0123872,413.7153228788396,False
3717360,26.3,0.0146067964,0.0326617897,13.8682020987,8,.0130694,700.8159205352192,False
3179348,23.7,0.0483676488,0.1081533507,13.4448164174,7,.00709691,401.4543915568394,False
3457388,21.3,0.1460679643,0.3266178974,28.6305928789,1,.0716932,541.5986741693157,False
3602839,24.2,0.0384197891,0.0859092601,20.2345826972,1,.000598705,357.7866979431142,False
3634129,23.5,0.0530340723,0.1185877909,7.0493684649,7,.140674,720.5898551347755,False
3713009,20.3,0.2315021222,0.5176544822,7.2483207112,3,.0862781,582.2905266840985,False
3716629,25.9,0.0175612318,0.0392681082,6.2435058564,8,.0675965,1337.318561467267,False
3717108,23.3,0.058150704,0.130028927,9.2678319203,7,.0320572,916.4841398211402,False
